"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"4";"***";"";""
"**";"classe";"1";"**";"";""
"  48";" 118";" 40.68";"   4.84";"definir";" 2.782867e-02"
"  24";"  53";" 45.28";"   4.82";"doação";" 2.815117e-02"
"  73";" 189";" 38.62";"   4.74";"situação";" 2.941529e-02"
"  12";"  23";" 52.17";"   4.66";"despacho";" 3.094743e-02"
"  12";"  23";" 52.17";"   4.66";"empreender";" 3.094743e-02"
"  51";" 127";" 40.16";"   4.65";"sustentar";" 3.110566e-02"
"  38";"  91";" 41.76";"   4.63";"seguro";" 3.132988e-02"
"  20";"  43";" 46.51";"   4.62";"colher";" 3.150994e-02"
" 109";" 294";" 37.07";"   4.61";"concreto";" 3.176881e-02"
"  18";"  38";" 47.37";"   4.56";"concessão";" 3.273115e-02"
"  16";"  33";" 48.48";"   4.53";"instruir";" 3.333443e-02"
" 143";" 395";" 36.20";"   4.49";"contexto";" 3.412133e-02"
"  26";"  59";" 44.07";"   4.47";"ativo";" 3.443779e-02"
"  24";"  54";" 44.44";"   4.34";"reproduzir";" 3.727295e-02"
"  11";"  21";" 52.38";"   4.34";"tido";" 3.733001e-02"
"  19";"  41";" 46.34";"   4.31";"caixa";" 3.786583e-02"
"  19";"  41";" 46.34";"   4.31";"descrito";" 3.786583e-02"
"  19";"  41";" 46.34";"   4.31";"ampliar";" 3.786583e-02"
" 128";" 352";" 36.36";"   4.26";"permitir";" 3.910581e-02"
"  17";"  36";" 47.22";"   4.24";"caminho";" 3.946144e-02"
"  13";"  26";" 50.00";"   4.22";"temer";" 3.986144e-02"
"  13";"  26";" 50.00";"   4.22";"sistemático";" 3.986144e-02"
"  13";"  26";" 50.00";"   4.22";"consolidação";" 3.986144e-02"
"  15";"  31";" 48.39";"   4.21";"retomar";" 4.030024e-02"
"  15";"  31";" 48.39";"   4.21";"adotado";" 4.030024e-02"
"  15";"  31";" 48.39";"   4.21";"inferir";" 4.030024e-02"
"  15";"  31";" 48.39";"   4.21";"advertência";" 4.030024e-02"
"  28";"  65";" 43.08";"   4.19";"integrar";" 4.059247e-02"
"  28";"  65";" 43.08";"   4.19";"ilicitude";" 4.059247e-02"
"  28";"  65";" 43.08";"   4.19";"excepcional";" 4.059247e-02"
"  25";"  57";" 43.86";"   4.18";"desenvolver";" 4.088711e-02"
"  25";"  57";" 43.86";"   4.18";"similar";" 4.088711e-02"
"  69";" 180";" 38.33";"   4.16";"oportunidade";" 4.134138e-02"
"  20";"  44";" 45.45";"   4.10";"contratação";" 4.295904e-02"
"   7";"  12";" 58.33";"   4.07";"luis";" 4.356635e-02"
"   7";"  12";" 58.33";"   4.07";"indiciária";" 4.356635e-02"
"  37";"  90";" 41.11";"   4.03";"atribuir";" 4.462498e-02"
"  10";"  19";" 52.63";"   4.02";"ilegalidade";" 4.507570e-02"
"  10";"  19";" 52.63";"   4.02";"sólido";" 4.507570e-02"
"  10";"  19";" 52.63";"   4.02";"viabilidade";" 4.507570e-02"
"  10";"  19";" 52.63";"   4.02";"deliberação";" 4.507570e-02"
" 101";" 274";" 36.86";"   3.98";"jurisprudência";" 4.607225e-02"
"  38";"  93";" 40.86";"   3.96";"cibernético";" 4.667457e-02"
"  12";"  24";" 50.00";"   3.90";"provável";" 4.833321e-02"
"  12";"  24";" 50.00";"   3.90";"contemporâneo";" 4.833321e-02"
"  12";"  24";" 50.00";"   3.90";"obrigatório";" 4.833321e-02"
"  12";"  24";" 50.00";"   3.90";"inviável";" 4.833321e-02"
"  14";"  29";" 48.28";"   3.88";"exato";" 4.879837e-02"
"  35";"  85";" 41.18";"   3.86";"enfrentar";" 4.949491e-02"
"   6";"  10";" 60.00";"   3.83";"contratado";" 5.047159e-02"
"   6";"  10";" 60.00";"   3.83";"contratante";" 5.047159e-02"
"  32";"  77";" 41.56";"   3.77";"melhor";" 5.219236e-02"
"  22";"  50";" 44.00";"   3.75";"núcleo";" 5.286658e-02"
" 109";" 299";" 36.45";"   3.73";"df";" 5.330567e-02"
"   9";"  17";" 52.94";"   3.70";"elucidar";" 5.448516e-02"
"   9";"  17";" 52.94";"   3.70";"humberto";" 5.448516e-02"
"   9";"  17";" 52.94";"   3.70";"limitado";" 5.448516e-02"
"  17";"  37";" 45.95";"   3.69";"limitação";" 5.482856e-02"
"  17";"  37";" 45.95";"   3.69";"legislador";" 5.482856e-02"
"  83";" 223";" 37.22";"   3.66";"original";" 5.577779e-02"
"  26";"  61";" 42.62";"   3.64";"diferença";" 5.654555e-02"
"  34";"  83";" 40.96";"   3.61";"conceder";" 5.755739e-02"
"  15";"  32";" 46.88";"   3.61";"suposição";" 5.757478e-02"
"  15";"  32";" 46.88";"   3.61";"lastrear";" 5.757478e-02"
"  23";"  53";" 43.40";"   3.60";"empresário";" 5.762987e-02"
"  11";"  22";" 50.00";"   3.57";"volume";" 5.872487e-02"
"  11";"  22";" 50.00";"   3.57";"peculiaridade";" 5.872487e-02"
"  11";"  22";" 50.00";"   3.57";"supedâneo";" 5.872487e-02"
"  11";"  22";" 50.00";"   3.57";"inequivocamente";" 5.872487e-02"
"  11";"  22";" 50.00";"   3.57";"avançar";" 5.872487e-02"
"   3";"   4";" 75.00";"   3.55";"félix";" 5.960304e-02"
"   3";"   4";" 75.00";"   3.55";"cristina";" 5.960304e-02"
"  27";"  64";" 42.19";"   3.53";"partidário";" 6.037324e-02"
"  21";"  48";" 43.75";"   3.46";"prejudicar";" 6.297498e-02"
"  32";"  78";" 41.03";"   3.43";"relevância";" 6.395966e-02"
"  42";" 106";" 39.62";"   3.42";"parâmetro";" 6.446355e-02"
"  49";" 126";" 38.89";"   3.38";"massa";" 6.593565e-02"
"  76";" 204";" 37.25";"   3.38";"supremo_tribunal_federal";" 6.588106e-02"
"  16";"  35";" 45.71";"   3.38";"afronta";" 6.607582e-02"
"  22";"  51";" 43.14";"   3.32";"conhecer";" 6.841319e-02"
"  82";" 222";" 36.94";"   3.30";"contrário";" 6.923170e-02"
"  14";"  30";" 46.67";"   3.29";"antônio_hamilton_martins_mourão";" 6.969666e-02"
"  14";"  30";" 46.67";"   3.29";"operar";" 6.969666e-02"
"  10";"  20";" 50.00";"   3.25";"reputado";" 7.151968e-02"
"  10";"  20";" 50.00";"   3.25";"equivocar";" 7.151968e-02"
"  10";"  20";" 50.00";"   3.25";"demandado";" 7.151968e-02"
"  10";"  20";" 50.00";"   3.25";"cooperação";" 7.151968e-02"
"  12";"  25";" 48.00";"   3.24";"vice_procurador_geral_eleitoral";" 7.195179e-02"
"  12";"  25";" 48.00";"   3.24";"prejudicado";" 7.195179e-02"
"  63";" 167";" 37.72";"   3.22";"início";" 7.286797e-02"
"  47";" 121";" 38.84";"   3.21";"transcrever";" 7.332855e-02"
"  76";" 205";" 37.07";"   3.19";"proposta";" 7.388612e-02"
"  48";" 124";" 38.71";"   3.17";"resposta";" 7.493065e-02"
"  20";"  46";" 43.48";"   3.17";"lançar";" 7.502613e-02"
"  28";"  68";" 41.18";"   3.08";"interpretação";" 7.909591e-02"
"  15";"  33";" 45.45";"   3.07";"ordenamento";" 7.972155e-02"
"  61";" 162";" 37.65";"   3.05";"stf";" 8.064805e-02"
"  18";"  41";" 43.90";"   3.02";"walter";" 8.201149e-02"
"  18";"  41";" 43.90";"   3.02";"implicar";" 8.201149e-02"
"  13";"  28";" 46.43";"   2.98";"desenvolvimento";" 8.451498e-02"
"  13";"  28";" 46.43";"   2.98";"correto";" 8.451498e-02"
"  13";"  28";" 46.43";"   2.98";"motivação";" 8.451498e-02"
"  30";"  74";" 40.54";"   2.94";"ciência";" 8.654474e-02"
"   9";"  18";" 50.00";"   2.92";"pagamento";" 8.734509e-02"
"  11";"  23";" 47.83";"   2.92";"reiteração";" 8.766646e-02"
"  11";"  23";" 47.83";"   2.92";"previamente";" 8.766646e-02"
"  11";"  23";" 47.83";"   2.92";"imparcialidade";" 8.766646e-02"
"  26";"  63";" 41.27";"   2.91";"apurado";" 8.802604e-02"
"  19";"  44";" 43.18";"   2.89";"assentada";" 8.939421e-02"
"  16";"  36";" 44.44";"   2.89";"súmula";" 8.921083e-02"
"  31";"  77";" 40.26";"   2.87";"decorrente";" 9.003360e-02"
"  51";" 134";" 38.06";"   2.85";"comprovação";" 9.122359e-02"
"  27";"  66";" 40.91";"   2.83";"sérgio";" 9.239577e-02"
"  14";"  31";" 45.16";"   2.77";"outrossim";" 9.630754e-02"
"  24";"  58";" 41.38";"   2.74";"mello";" 9.801520e-02"
"  17";"  39";" 43.59";"   2.74";"procedente";" 9.814433e-02"
"  17";"  39";" 43.59";"   2.74";"compatível";" 9.814433e-02"
" 124";" 351";" 35.33";"   2.68";"hipótese";" 1.016821e-01"
"  21";"  50";" 42.00";"   2.66";"disposição";" 1.029752e-01"
"  21";"  50";" 42.00";"   2.66";"surgir";" 1.029752e-01"
"  21";"  50";" 42.00";"   2.66";"principalmente";" 1.029752e-01"
"  12";"  26";" 46.15";"   2.66";"irrelevante";" 1.026832e-01"
"  12";"  26";" 46.15";"   2.66";"oposto";" 1.026832e-01"
"  10";"  21";" 47.62";"   2.60";"propício";" 1.071101e-01"
"   8";"  16";" 50.00";"   2.60";"diferenciar";" 1.070282e-01"
"  44";" 115";" 38.26";"   2.59";"servir";" 1.073149e-01"
"  15";"  34";" 44.12";"   2.59";"residir";" 1.072990e-01"
"  15";"  34";" 44.12";"   2.59";"motivar";" 1.072990e-01"
"  31";"  78";" 39.74";"   2.58";"negar";" 1.078979e-01"
"  31";"  78";" 39.74";"   2.58";"inerente";" 1.078979e-01"
"  47";" 124";" 37.90";"   2.52";"ordem";" 1.126293e-01"
"  40";" 104";" 38.46";"   2.48";"ensejar";" 1.152218e-01"
"  23";"  56";" 41.07";"   2.48";"versão";" 1.150478e-01"
"  81";" 224";" 36.16";"   2.47";"âmbito";" 1.157480e-01"
"  13";"  29";" 44.83";"   2.46";"depreender";" 1.165088e-01"
"   5";"   9";" 55.56";"   2.46";"contábil";" 1.168927e-01"
"  11";"  24";" 45.83";"   2.35";"ressalva";" 1.250357e-01"
"  11";"  24";" 45.83";"   2.35";"decretação";" 1.250357e-01"
"  11";"  24";" 45.83";"   2.35";"tribuna";" 1.250357e-01"
"  11";"  24";" 45.83";"   2.35";"assertiva";" 1.250357e-01"
"  17";"  40";" 42.50";"   2.33";"encerramento";" 1.269481e-01"
"  21";"  51";" 41.18";"   2.31";"lícito";" 1.285453e-01"
"  88";" 246";" 35.77";"   2.30";"sempre";" 1.292394e-01"
"  26";"  65";" 40.00";"   2.29";"estabilidade";" 1.306150e-01"
"   9";"  19";" 47.37";"   2.28";"descumprimento";" 1.312982e-01"
"   9";"  19";" 47.37";"   2.28";"apontamento";" 1.312982e-01"
"   9";"  19";" 47.37";"   2.28";"invalidação";" 1.312982e-01"
"   7";"  14";" 50.00";"   2.27";"ofertar";" 1.316812e-01"
"   7";"  14";" 50.00";"   2.27";"correspondente";" 1.316812e-01"
"  27";"  68";" 39.71";"   2.23";"impossibilidade";" 1.351978e-01"
"  22";"  54";" 40.74";"   2.23";"inteiramente";" 1.349350e-01"
"  35";"  91";" 38.46";"   2.17";"data";" 1.408064e-01"
"  23";"  57";" 40.35";"   2.17";"criminal";" 1.408979e-01"
"  12";"  27";" 44.44";"   2.17";"afinal";" 1.411705e-01"
"  12";"  27";" 44.44";"   2.17";"plausibilidade";" 1.411705e-01"
" 102";" 289";" 35.29";"   2.16";"justiça";" 1.416325e-01"
"  96";" 271";" 35.42";"   2.16";"ocorrência";" 1.418259e-01"
"  49";" 132";" 37.12";"   2.08";"policial";" 1.490938e-01"
"  16";"  38";" 42.11";"   2.06";"antecipar";" 1.512936e-01"
"  16";"  38";" 42.11";"   2.06";"argumentar";" 1.512936e-01"
"  16";"  38";" 42.11";"   2.06";"pronto";" 1.512936e-01"
"  10";"  22";" 45.45";"   2.05";"previsto";" 1.526480e-01"
"  10";"  22";" 45.45";"   2.05";"fixo";" 1.526480e-01"
"  10";"  22";" 45.45";"   2.05";"ético";" 1.526480e-01"
"  10";"  22";" 45.45";"   2.05";"fundar";" 1.526480e-01"
"  10";"  22";" 45.45";"   2.05";"decisivo";" 1.526480e-01"
"*****";"*";"*";"*";"*";"*"
" 643";" 1010";"63.66";"525.42";"parte";"2.794876e-116"
"4498";"13782";"32.64";"101.94";"a";" 5.728898e-24"
" 290";"  580";"50.00";" 97.73";"quanto";" 4.794614e-23"
"2170";" 6328";"34.29";" 43.93";"se";" 3.406687e-11"
"  88";"  163";"53.99";" 39.34";"ante";" 3.555693e-10"
" 210";"  483";"43.48";" 34.25";"tal";" 4.845536e-09"
"3974";"12277";"32.37";" 30.40";"em";" 3.511041e-08"
" 405";" 1039";"38.98";" 30.36";"qual";" 3.579557e-08"
" 198";"  466";"42.49";" 27.86";"sob";" 1.307378e-07"
" 167";"  384";"43.49";" 27.10";"esta";" 1.930153e-07"
" 654";" 1800";"36.33";" 23.78";"haver";" 1.078133e-06"
" 176";"  430";"40.93";" 18.98";"dois";" 1.319571e-05"
" 142";"  337";"42.14";" 18.73";"b";" 1.505523e-05"
"  64";"  135";"47.41";" 16.38";"ambos";" 5.179993e-05"
"2186";" 6624";"33.00";" 15.19";"por";" 9.714150e-05"
"  49";"  100";"49.00";" 14.62";"maioria";" 1.313413e-04"
" 118";"  288";"40.97";" 12.70";"este";" 3.647035e-04"
" 109";"  264";"41.29";" 12.40";"meu";" 4.291355e-04"
" 107";"  260";"41.15";" 11.88";"desde";" 5.663202e-04"
"  90";"  214";"42.06";" 11.62";"acercar";" 6.512738e-04"
"   6";"    7";"85.71";"  9.63";"k";" 1.912466e-03"
" 301";"  835";"36.05";"  9.16";"sem";" 2.467543e-03"
" 130";"  335";"38.81";"  8.92";"somente";" 2.827126e-03"
"3656";"11450";"31.93";"  7.59";"o";" 5.876891e-03"
"4793";"15243";"31.44";"  7.45";"de";" 6.360361e-03"
"  57";"  136";"41.91";"  7.15";"lhe";" 7.484045e-03"
"  98";"  254";"38.58";"  6.33";"aquela";" 1.187933e-02"
"3391";"10615";"31.95";"  6.12";"que";" 1.338296e-02"
"  10";"   17";"58.82";"  5.98";"l";" 1.443808e-02"
"  49";"  120";"40.83";"  5.09";"cuja";" 2.411827e-02"
" 131";"  356";"36.80";"  5.08";"me";" 2.421460e-02"
" 192";"  538";"35.69";"  4.94";"fim";" 2.626051e-02"
"  46";"  114";"40.35";"  4.35";"in";" 3.695783e-02"
"  52";"  132";"39.39";"  4.03";"cujo";" 4.462748e-02"
" 511";" 1523";"33.55";"  3.91";"fazer";" 4.810325e-02"
" 110";"  301";"36.54";"  3.89";"i";" 4.849380e-02"
"  32";"   78";"41.03";"  3.43";"5";" 6.395966e-02"
"  34";"   86";"39.53";"  2.71";"consoante";" 9.961130e-02"
"   4";"    7";"57.14";"  2.17";"doze";" 1.406754e-01"
"*";"*";"*";"*";"*";"*"
"2634";"5632";"46.77";"982.58";"*rel_Benedito";"1.097000e-215"
" 838";"1542";"54.35";"422.06";"*ano_2023";" 8.708726e-94"
"1831";"4254";"43.04";"374.73";"*ano_2022";" 1.749425e-83"
" 368";" 561";"65.60";"317.91";"*dec_1410227";" 4.128742e-71"
" 336";" 537";"62.57";"252.52";"*dec_1410228";" 7.320305e-57"
" 249";" 375";"66.40";"219.84";"*dec_3278444";" 9.822630e-50"
" 197";" 305";"64.59";"160.08";"*dec_1180579";" 1.085362e-36"
" 128";" 170";"75.29";"154.50";"*dec_1408677";" 1.797299e-35"
" 217";" 440";"49.32";" 68.18";"*dec_1401652";" 1.488761e-16"
" 212";" 436";"48.62";" 62.44";"*dec_1399587";" 2.753525e-15"
" 451";"1088";"41.45";" 55.83";"*dec_2673006";" 7.889609e-14"
"  85";" 142";"59.86";" 54.26";"*dec_3237371";" 1.759589e-13"
" 447";"1086";"41.16";" 52.56";"*dec_2673321";" 4.180017e-13"
" 106";" 242";"43.80";" 17.80";"*rel_Og";" 2.454463e-05"
"  49";"  97";"50.52";" 16.72";"*dec_3271816";" 4.340039e-05"
"  71";" 164";"43.29";" 11.04";"*dec_514196";" 8.906851e-04"
"  57";" 133";"42.86";"  8.30";"*dec_1399550";" 3.968334e-03"
"  27";"  58";"46.55";"  6.28";"*dec_1396358";" 1.222869e-02"
"  57";" 145";"39.31";"  4.34";"*dec_3232531";" 3.717834e-02"
" 484";"1436";"33.70";"  4.18";"*ano_2019";" 4.094718e-02"
"  34";"  83";"40.96";"  3.61";"*dec_513575";" 5.755739e-02"
" 124";" 350";"35.43";"  2.81";"*dec_1416496";" 9.382658e-02"
"  53";" 142";"37.32";"  2.40";"*dec_304675";" 1.213317e-01"
"  52";" 140";"37.14";"  2.23";"*dec_304489";" 1.357644e-01"
"**";"classe";"2";"**";"";""
"****";"4023";"15462";"26.02";"****";""
" 369";" 548";" 67.34";"503.86";"discurso";"1.377650e-111"
" 279";" 364";" 76.65";"496.42";"falso";"5.704634e-110"
" 330";" 468";" 70.51";"496.36";"votação";"5.897509e-110"
" 349";" 516";" 67.64";"480.31";"evento";"1.825031e-106"
" 269";" 351";" 76.64";"478.09";"redes_sociais";"5.564441e-106"
" 235";" 323";" 72.76";"374.35";"rede";" 2.110039e-83"
" 306";" 479";" 63.88";"368.18";"eletrônico";" 4.662716e-82"
" 424";" 778";" 54.50";"345.20";"sistema";" 4.692316e-77"
" 132";" 143";" 92.31";"329.49";"tv";" 1.238394e-73"
" 419";" 785";" 53.38";"321.54";"investigar";" 6.693967e-72"
" 209";" 314";" 66.56";"273.68";"ataque";" 1.791257e-61"
" 129";" 156";" 82.69";"262.96";"palácio";" 3.890323e-59"
" 304";" 549";" 55.37";"254.81";"conteúdo";" 2.316889e-57"
" 127";" 155";" 81.94";"254.32";"internacional";" 2.964603e-57"
" 141";" 182";" 77.47";"253.30";"estratégia";" 4.942693e-57"
" 147";" 200";" 73.50";"237.31";"desinformação";" 1.514640e-53"
" 119";" 146";" 81.51";"235.76";"eleitorado";" 3.307458e-53"
" 153";" 213";" 71.83";"235.48";"oficial";" 3.795830e-53"
"  96";" 106";" 90.57";"231.02";"canal";" 3.576909e-52"
" 170";" 254";" 66.93";"224.54";"embaixador";" 9.258239e-51"
" 106";" 126";" 84.13";"222.84";"alvorada";" 2.171534e-50"
" 207";" 338";" 61.24";"222.73";"democracia";" 2.291569e-50"
" 301";" 573";" 52.53";"217.29";"brasil";" 3.536404e-49"
" 145";" 209";" 69.38";"206.93";"facebook";" 6.433958e-47"
" 144";" 209";" 68.90";"202.38";"vídeo";" 6.301706e-46"
" 179";" 291";" 61.51";"194.10";"chefe";" 4.043124e-44"
" 117";" 157";" 74.52";"193.85";"transmissão";" 4.583186e-44"
" 190";" 317";" 59.94";"193.43";"comunicação";" 5.680331e-44"
" 120";" 168";" 71.43";"181.95";"imagem";" 1.819460e-41"
" 338";" 708";" 47.74";"181.87";"campanha";" 1.892764e-41"
" 164";" 266";" 61.65";"178.56";"notícia";" 1.001069e-40"
"  74";"  84";" 88.10";"169.08";"diplomático";" 1.174700e-38"
" 116";" 166";" 69.88";"167.70";"sociedade";" 2.347486e-38"
" 279";" 571";" 48.86";"160.72";"presidente_da_república";" 7.864485e-37"
" 572";"1434";" 39.89";"157.96";"candidato";" 3.154635e-36"
"  76";"  91";" 83.52";"157.22";"comunidade";" 4.587485e-36"
"  97";" 133";" 72.93";"153.39";"estrangeiro";" 3.148517e-35"
" 181";" 324";" 55.86";"153.14";"internet";" 3.565905e-35"
" 117";" 177";" 66.10";"149.45";"reeleição";" 2.289412e-34"
"  83";" 107";" 77.57";"148.76";"transmitir";" 3.242224e-34"
"  62";"  69";" 89.86";"146.73";"pesquisa";" 8.984979e-34"
"  75";"  93";" 80.65";"145.05";"plataforma";" 2.099252e-33"
" 299";" 645";" 46.36";"144.63";"informação";" 2.580898e-33"
" 249";" 509";" 48.92";"143.40";"realizar";" 4.804758e-33"
"  59";"  65";" 90.77";"142.18";"difundir";" 8.903799e-33"
" 110";" 166";" 66.27";"141.20";"instituição";" 1.452621e-32"
"  61";"  69";" 88.41";"140.14";"cobertura";" 2.475525e-32"
"  67";"  81";" 82.72";"135.98";"difusão";" 2.012022e-31"
" 177";" 328";" 53.96";"135.95";"utilizar";" 2.045714e-31"
" 101";" 152";" 66.45";"130.35";"institucional";" 3.437051e-30"
"  50";"  53";" 94.34";"128.96";"informacional";" 6.905742e-30"
"  51";"  55";" 92.73";"127.61";"artista";" 1.369581e-29"
" 151";" 271";" 55.72";"126.41";"política";" 2.500705e-29"
"  79";" 108";" 73.15";"125.50";"diálogo";" 3.953899e-29"
"  66";"  83";" 79.52";"124.08";"vivo";" 8.084836e-29"
" 130";" 224";" 58.04";"121.04";"ideia";" 3.737838e-28"
"  50";"  55";" 90.91";"120.74";"engajamento";" 4.347825e-28"
" 105";" 167";" 62.87";"119.13";"adversário";" 9.791884e-28"
"  68";"  89";" 76.40";"118.06";"haddad";" 1.681062e-27"
"  46";"  49";" 93.88";"117.59";"youtube";" 2.128721e-27"
" 124";" 213";" 58.22";"116.32";"divulgação";" 4.054219e-27"
"  78";" 110";" 70.91";"115.98";"criar";" 4.793560e-27"
" 115";" 192";" 59.90";"115.91";"bolsonaro";" 4.963337e-27"
"  52";"  60";" 86.67";"115.10";"mobilização";" 7.491474e-27"
" 236";" 507";" 46.55";"114.77";"dia";" 8.817366e-27"
"  54";"  64";" 84.38";"113.70";"disseminação";" 1.517793e-26"
"  43";"  45";" 95.56";"113.37";"desordem";" 1.789392e-26"
" 116";" 197";" 58.88";"111.97";"divulgar";" 3.635160e-26"
"  71";"  98";" 72.45";"110.45";"inverídico";" 7.790080e-26"
" 116";" 199";" 58.29";"109.08";"opinião";" 1.558450e-25"
"  43";"  46";" 93.48";"109.08";"instagram";" 1.561058e-25"
"  60";"  77";" 77.92";"108.30";"encontro";" 2.305553e-25"
" 197";" 409";" 48.17";"107.06";"eleitor";" 4.326167e-25"
"  68";"  94";" 72.34";"105.42";"missão";" 9.859906e-25"
"  78";" 115";" 67.83";"105.21";"emissor";" 1.100716e-24"
" 164";" 323";" 50.77";"105.03";"brasileiro";" 1.204528e-24"
"  40";"  42";" 95.24";"104.83";"visualização";" 1.331620e-24"
"  76";" 111";" 68.47";"104.66";"apoio";" 1.447055e-24"
"  81";" 122";" 66.39";"104.14";"entrevista";" 1.885838e-24"
"  54";"  67";" 80.60";"104.13";"alcançar";" 1.890193e-24"
"  72";" 103";" 69.90";"103.74";"ódio";" 2.305465e-24"
"  63";"  85";" 74.12";"102.73";"integridade";" 3.849375e-24"
"  48";"  57";" 84.21";"100.65";"explorar";" 1.099756e-23"
" 161";" 321";" 50.16";" 99.22";"diverso";" 2.264318e-23"
" 160";" 319";" 50.16";" 98.59";"país";" 3.101759e-23"
"  65";"  91";" 71.43";" 98.06";"lives";" 4.055141e-23"
"  84";" 134";" 62.69";" 94.42";"crítica";" 2.555578e-22"
"  51";"  66";" 77.27";" 90.46";"nação";" 1.888419e-21"
"  39";"  44";" 88.64";" 89.88";"mobilizar";" 2.526495e-21"
"  76";" 119";" 63.87";" 89.24";"alcance";" 3.498111e-21"
"  46";"  57";" 80.70";" 88.87";"disseminar";" 4.206017e-21"
"  41";"  48";" 85.42";" 88.25";"conspiração";" 5.759847e-21"
"  52";"  69";" 75.36";" 87.67";"comentário";" 7.736208e-21"
"  42";"  50";" 84.00";" 87.61";"ebc";" 7.977556e-21"
" 102";" 181";" 56.35";" 87.55";"veicular";" 8.203741e-21"
" 445";"1190";" 37.39";" 86.68";"público";" 1.274952e-20"
"  67";" 101";" 66.34";" 85.85";"ferramenta";" 1.937544e-20"
"  30";"  30";"100.00";" 85.47";"seguidor";" 2.355006e-20"
"  55";"  76";" 72.37";" 85.24";"perfil";" 2.642886e-20"
"  46";"  59";" 77.97";" 83.03";"comunicar";" 8.082169e-20"
"  55";"  77";" 71.43";" 82.90";"sabidamente";" 8.631483e-20"
"  53";"  73";" 72.60";" 82.69";"infundado";" 9.604063e-20"
"  32";"  34";" 94.12";" 82.09";"interação";" 1.297843e-19"
" 101";" 183";" 55.19";" 81.88";"digital";" 1.447650e-19"
"  39";"  47";" 82.98";" 79.46";"alvo";" 4.918088e-19"
"  58";"  85";" 68.24";" 79.14";"apoiador";" 5.797798e-19"
"  64";"  98";" 65.31";" 79.08";"organização";" 5.952025e-19"
"  78";" 130";" 60.00";" 78.65";"nacional";" 7.423993e-19"
"  66";" 103";" 64.08";" 78.03";"nota";" 1.016044e-18"
"  36";"  42";" 85.71";" 77.97";"pragmático";" 1.047906e-18"
"  48";"  65";" 73.85";" 77.57";"anúncio";" 1.281216e-18"
"  47";"  63";" 74.60";" 77.57";"humano";" 1.279912e-18"
"  59";"  88";" 67.05";" 77.39";"horário";" 1.402511e-18"
" 251";" 608";" 41.28";" 76.61";"reunião";" 2.085504e-18"
" 178";" 399";" 44.61";" 73.56";"mensagem";" 9.784955e-18"
" 233";" 560";" 41.61";" 73.35";"meio";" 1.084722e-17"
" 100";" 188";" 53.19";" 73.00";"página";" 1.295183e-17"
"  66";" 106";" 62.26";" 72.84";"dirigir";" 1.402936e-17"
"  27";"  28";" 96.43";" 72.24";"checagem";" 1.900930e-17"
"  82";" 144";" 56.94";" 72.22";"mídia";" 1.924260e-17"
"  60";"  93";" 64.52";" 72.04";"fernando";" 2.110979e-17"
" 139";" 293";" 47.44";" 71.20";"fraude";" 3.229143e-17"
"  50";"  72";" 69.44";" 70.87";"virtual";" 3.819862e-17"
"  38";"  48";" 79.17";" 70.66";"sítio";" 4.249126e-17"
"  99";" 188";" 52.66";" 70.17";"turno";" 5.435480e-17"
"  99";" 188";" 52.66";" 70.17";"grande";" 5.435480e-17"
" 276";" 697";" 39.60";" 69.93";"pessoa";" 6.158740e-17"
"  55";"  84";" 65.48";" 68.31";"televisão";" 1.395481e-16"
"  63";" 102";" 61.76";" 68.16";"unido";" 1.508115e-16"
" 112";" 224";" 50.00";" 67.91";"período";" 1.712214e-16"
"  39";"  51";" 76.47";" 67.66";"fala";" 1.939215e-16"
"  53";"  80";" 66.25";" 67.62";"postagem";" 1.983928e-16"
" 113";" 227";" 49.78";" 67.57";"propaganda";" 2.029883e-16"
"  25";"  26";" 96.15";" 66.55";"epistêmica";" 3.405536e-16"
" 123";" 255";" 48.24";" 66.48";"grupo";" 3.528480e-16"
" 111";" 223";" 49.78";" 66.34";"maior";" 3.788671e-16"
" 431";"1200";" 35.92";" 66.22";"mais";" 4.042681e-16"
"  92";" 174";" 52.87";" 65.93";"legítimo";" 4.664099e-16"
" 246";" 616";" 39.94";" 64.55";"político";" 9.418356e-16"
"  31";"  37";" 83.78";" 64.29";"antidemocrático";" 1.071962e-15"
"  70";" 121";" 57.85";" 64.20";"news";" 1.124073e-15"
" 184";" 431";" 42.69";" 64.03";"urna";" 1.227104e-15"
"  64";" 108";" 59.26";" 62.43";"inserir";" 2.759571e-15"
"  29";"  34";" 85.29";" 62.20";"caos";" 3.105556e-15"
" 176";" 412";" 42.72";" 61.33";"jair_messias_bolsonaro";" 4.837001e-15"
"  50";"  77";" 64.94";" 60.89";"mulher";" 6.047363e-15"
"  27";"  31";" 87.10";" 60.20";"modus";" 8.568156e-15"
"  39";"  54";" 72.22";" 60.10";"disponível";" 9.026308e-15"
"  38";"  52";" 73.08";" 60.02";"convocar";" 9.366106e-15"
"  67";" 117";" 57.26";" 59.80";"atuar";" 1.051890e-14"
"  69";" 122";" 56.56";" 59.58";"espaço";" 1.174599e-14"
"  50";"  78";" 64.10";" 59.07";"mentira";" 1.521513e-14"
" 106";" 218";" 48.62";" 58.70";"governo";" 1.836906e-14"
"  65";" 113";" 57.52";" 58.69";"programa";" 1.844415e-14"
"  25";"  28";" 89.29";" 58.33";"incutir";" 2.216057e-14"
