"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"372";0;0;0;0;0;0;0;0;1
"373";0;0;0;0;0;0;0;0;1
"374";0;0;4;4;4;4;4;4;4
"375";0;0;0;0;0;0;0;0;1
"376";0;0;4;4;4;4;4;4;4
"377";0;0;0;0;0;0;0;0;1
"378";0;0;0;0;0;0;0;0;1
"379";0;0;4;4;4;4;4;4;4
"380";0;0;0;0;0;0;0;0;1
"381";0;0;0;0;0;0;0;0;1
"382";0;0;0;0;0;0;0;0;1
"383";0;0;4;4;4;4;4;4;4
"384";0;0;0;0;0;0;0;0;1
"385";0;0;0;0;0;0;0;0;1
"386";0;0;4;4;4;4;4;4;4
"387";0;0;4;4;4;4;4;4;4
"388";0;0;0;0;0;0;0;0;1
"389";0;0;0;0;0;0;0;0;0
"390";0;0;0;0;0;0;0;0;0
"391";0;0;0;0;0;0;0;0;0
"392";0;0;0;0;0;0;0;0;0
"393";0;0;0;0;0;0;0;0;0
"394";0;0;0;0;0;2;2;2;2
"395";0;0;0;0;0;0;0;0;1
"396";0;0;0;0;0;0;0;0;1
"397";0;0;0;0;0;0;0;0;1
"398";0;0;4;4;4;4;4;4;4
"399";0;0;0;0;0;0;0;0;1
"400";0;0;0;0;0;0;0;0;1
"401";0;0;0;0;0;0;0;0;1
"402";0;0;0;0;0;3;3;3;3
"403";0;0;0;0;0;2;2;2;2
"404";0;0;0;0;0;0;0;0;1
"405";0;0;0;0;0;3;3;3;3
"406";0;0;4;4;4;4;4;4;4
"407";0;0;0;0;0;0;0;0;1
"408";0;0;0;0;0;0;0;0;1
"409";0;0;0;0;0;0;0;0;1
"410";0;0;0;0;0;0;0;0;1
"411";0;0;0;0;0;0;0;0;1
"412";0;0;4;4;4;4;4;4;4
"413";0;0;0;0;0;0;0;0;1
"414";0;0;0;0;0;0;0;0;1
"415";0;0;0;0;0;2;2;2;2
"416";0;0;0;0;0;0;0;0;1
"417";0;0;0;0;0;0;0;0;1
"418";0;0;0;0;0;0;0;0;1
"419";0;0;0;0;0;0;0;0;1
"420";0;0;4;4;4;4;4;4;4
"421";0;0;4;4;4;4;4;4;4
"422";0;0;4;4;4;4;4;4;4
"423";0;0;0;0;0;0;0;0;1
"424";0;0;0;0;0;0;0;0;1
"425";0;0;0;0;0;0;0;0;1
"426";0;0;0;0;0;0;0;0;1
"427";0;0;0;0;0;2;2;2;2
"428";0;0;0;0;0;2;2;2;2
"429";0;0;4;4;4;4;4;4;4
"430";0;0;4;4;4;4;4;4;4
"431";0;0;4;4;4;4;4;4;4
"432";0;0;4;4;4;4;4;4;4
"433";0;0;4;4;4;4;4;4;4
"434";0;0;4;4;4;4;4;4;4
"435";0;0;4;4;4;4;4;4;4
"436";0;0;4;4;4;4;4;4;4
"437";0;0;4;4;4;4;4;4;4
"438";0;0;4;4;4;4;4;4;4
"439";0;0;4;4;4;4;4;4;4
