"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"simples";0,178608174683004;0,676664751668824;-1,07924796462652;0,138854861884103;0,52605761635252;-0,839036776076384;0,0343345380386738;0,333608663054868;0,632056798906457;1,44138303326905e-05;0,000206882544731477;0,000526282850010022;0,000451831745831354;0,511530645514404;0,000118227921796071
"pensamento";-0,652469393584153;-1,94339542183064;0,299295853700969;-0,314938849074658;-0,938052763036401;0,144466380529531;0,140611589874429;0,844471209957404;0,0149172001681661;0,000209324391324441;0,00185704273898961;4,40454396233304e-05;0,000491699252816473;0,923390738284676;0,000419247591907521
"institucional";0,636681017985002;-1,1808914679363;-1,9495158372271;0,26903532074643;-0,498996366890976;-0,8237855437069;0,124132152533357;0,289082711326617;0,586785136140026;0,000204703479558559;0,000704208706979808;0,00191926505559554;0,000504988421811513;0,958993554064074;0,000464422013455083
"bom";1,11367412701905;1,00478730979497;0,688770200479688;0,674734470548645;0,608763925676539;0,417300703388252;0,573426565379173;0,315988660973245;0,110584773647582;0,000539790688997249;0,000439397327774621;0,000206470413220121;0,000435220284587554;0,780468096699321;0,000265105927784912
"alterar";-0,338862287060562;-0,340702386182078;0,881812973888814;-0,337431257832615;-0,339263586140659;0,878089041815509;0,196134173778702;0,134220487793221;0,669645338428076;5,60791784968338e-05;5,66898774561666e-05;0,000379759053329566;0,000488376960567713;0,406052820738374;8,05230527372358e-05
"negativo";-0,275396788039558;-0,0793425792713996;-0,291204028277121;-0,674032316024334;-0,194190581692492;-0,712720460585217;0,617319031796789;0,0346869585254961;0,347994009677715;3,02368691498607e-05;2,5097571944325e-06;3,38075606407328e-05;0,000398675069851195;0,186011573625964;1,37942792211779e-05
"inciso";-1,60770900731506;-1,01062458450325;1,13087625557473;-0,727405251073645;-0,457255402742;0,511663070167995;0,659212575556915;0,176340463717753;0,164446960725331;0,00127090895034134;0,000502202957234629;0,000628824883977461;0,000491699252816473;1,05082557079446;0,000542951219696054
"constatar";0,0796965048278847;-0,0701179144993222;-0,521342920426653;0,149794214972152;-0,131790697479063;-0,979894333700761;0,0432916445487981;0,022685334192778;0,934023021258424;3,05973902682835e-06;2,36844779313903e-06;0,000130934108640464;0,000481732376070193;0,203269941720621;1,99045406931969e-05
"consideração";-0,310738336166347;1,26510046209467;-0,598698452366536;-0,216739711226388;0,88240643948091;-0,417591634423063;0,0709604970484156;0,796230249804229;0,132809253147354;4,71568556956521e-05;0,000781637156985772;0,000175053758075046;0,000488376960567713;0,61904531449744;0,000187154403219904
"voltar";1,25658512222466;-0,237291191729805;0,384732002019873;0,940970077086419;-0,177691035032009;0,288099305964509;0,933355747306678;0,0225314053858506;0,0441128473074728;0,000729182874068828;2,60025456881119e-05;6,83548379537752e-05;0,000461798622577634;0,690246542096315;0,00022001946914339
"qualitativo";-1,56155524650191;-1,05738067570642;1,21175904111668;-0,696618488654533;-0,471703405878963;0,540572454114026;0,619581674457322;0,192312831420038;0,188105494122638;0,00124759395387049;0,000572033274673947;0,000751261427702321;0,000511633006309033;1,05279545416432;0,000567082905542565
"narrativa";0,203060772159503;0,271138354152185;-1,31596733714278;0,149433875093257;0,199532654763781;-0,968429778898569;0,0427680372163437;0,0516191478864396;0,905612814897216;2,05485489174379e-05;3,66362490784074e-05;0,000863016923304882;0,000498343837313993;0,521077478455882;0,000135311185105138
"ganhar";1,68945161971776;0,307059756422985;1,6662950456993;0,706082253920624;0,128331253983869;0,69640429345984;0,661019249281936;0,0147818930931431;0,324198857624921;0,00130860458742327;4,32277589942988e-05;0,00127297749394991;0,000458476330328874;1,10274382739059;0,000557527367186489
"exatamente";1,27340313432584;0,40518278853505;1,16560091412165;0,718125235945772;0,228499504810739;0,65733105951193;0,670705938647715;0,0459688848169944;0,28332517653529;0,000781155804423561;7,90874937561859e-05;0,000654493885969557;0,000481732376070193;0,825155441300143;0,000328002663928706
"requerido";-0,73069691757916;1,60519955312431;-0,983301885957204;-0,361861259953851;0,794939076375664;-0,486958204978228;0,193050244589791;0,630689402047386;0,176260353362822;0,00023414576911889;0,0011299775742159;0,000424019186431636;0,000438542576836314;0,882547372762919;0,000341576368543661
"ltda";0,00453771371344284;-0,364225993857908;-1,72478635989516;0,00257410756936125;-0,20661437608333;-0,97841906848033;1,29526334796816e-05;0,0564920627378567;0,943494984628663;4,10452843287485e-10;2,64442319229324e-06;5,93006838064246e-05;1,99337534925597e-05;0,669104550653472;8,92435937312036e-06
"gerar";-0,0219490863256435;-0,556210682261169;-1,37744239485246;-0,0147739164481901;-0,374385066667526;-0,927155625150996;0,000412992535227898;0,179535207070775;0,820051800393997;2,17675541989305e-07;0,000139783333177258;0,000857281856479024;0,000451831745831354;0,573167127835012;0,000148436016553543
"examinar";-0,727114218493415;0,982798029202412;-0,204625854979381;-0,586600161960472;0,792873345674767;-0,165082124127507;0,43923439027668;0,543226919298331;0,0175386904249893;0,000256446019938246;0,000468510407299094;2,03100832127969e-05;0,000485054668318953;0,582224395082748;0,000164426376174855
"plataforma";1,35972770469613;-1,35321087452066;-2,37145426572699;0,445780389919678;-0,443643877523387;-0,777470227017777;0,312102114244554;0,209259625331396;0,47863826042405;0,000571247976143929;0,00056578540449124;0,00173760192328306;0,000308973179134676;1,29163415418663;0,000515465759819239
"legislação";-1,4183722841061;-0,922953407876061;0,804867743969854;-0,756916405976022;-0,49253541133113;0,429518827234868;0,690134401107215;0,197821926257451;0,112043672635333;0,000929037203522054;0,000393379920870622;0,00029915872867289;0,000461798622577634;0,906064943420533;0,00037911527940709
"indeferir";-1,04440777884253;2,58086094645496;-0,76367993518775;-0,361760811735905;0,893955761227449;-0,264522611624093;0,185069372465699;0,76504192565468;0,0498887018796204;0,000521843791217111;0,00318661456556324;0,000279012130522247;0,000478410083821433;1,28836450377474;0,000794104810415022
"estabelecer";-0,732779903075959;-0,277448465651666;0,0819287218363362;-0,930139199410659;-0,352173541653756;0,103994549274217;0,906331691651499;0,0879561858596195;0,0057121224888806;0,000262242011693624;3,75941112721793e-05;3,27814022357418e-06;0,000488376960567713;0,408475390082066;8,1486743098756e-05
"essencial";-1,06611432578788;-0,0458972164301801;0,156899288069895;-0,988447237130602;-0,0425535757986086;0,145469077798795;0,987971855034988;0,00123957091163441;0,0107885740533786;0,000566417483720836;1,04978844110014e-06;1,22679229013113e-05;0,000498343837313993;0,569203316739637;0,000161459623744125
"comprovação";-1,13436393822139;-0,180906347437938;0,670337267344103;-0,852914690755221;-0,136021321007978;0,504018581527676;0,838026400990785;0,0144285322670799;0,147545066742136;0,000572858622980222;1,45696876606977e-05;0,000200045764465121;0,000445187161333834;0,657596496260416;0,000192513687358322
"agravo";-1,65314987396627;-0,685520370629778;1,01850417721669;-0,802822236926649;-0,332910528001537;0,494618071082962;0,764653345561314;0,089010764869704;0,146335889568982;0,00123481301404359;0,000212332987646325;0,000468708004481993;0,000451831745831354;1,0032654606438;0,000454787441385897
"nacional";1,1228915525858;-1,14949777242272;-1,06034747613918;0,583246132231278;-0,5970657880809;-0,550759833267267;0,463178037042521;0,328586914141606;0,208235048815873;0,000544573889616542;0,000570686308317441;0,000485598793742514;0,000431897992338794;0,87558792765167;0,000331116418025479
"quebra";-1,07220738042074;1,82165246868283;-0,43980500919115;-0,496611898282127;0,843730706393676;-0,203703504076515;0,329068899743945;0,643016289753736;0,0279148105023201;0,000515619325092526;0,00148834171685719;8,67544866719591e-05;0,000448509453582594;0,99190779223105;0,000441279960328413
"mínimo";-0,663602565277706;0,780192940277546;-0,278760914267577;-0,625156948310469;0,734992694660804;-0,262610983727627;0,493901381170628;0,462157311349262;0,0439413074801104;0,000204824536623426;0,000283119577166049;3,6143452012018e-05;0,000465120914826394;0,501099379687061;0,000116792135354126
"improcedência";-1,25150647525545;1,67583674962873;-0,352567590340396;-0,590031295884715;0,790084708808915;-0,166220404231656;0,443686021287334;0,538560665892863;0,0177533128198029;0,000759725827202667;0,00136224150561402;6,02941897784071e-05;0,000485054668318953;0,997082645194027;0,000482228643463819
"vargas";-0,260810176738783;-2,14771554379292;-0,693422825410523;-0,114798157463226;-0,945338062592152;-0,305216858082191;0,0198139064095792;0,90957021068345;0,0706158829069695;9,03955166204519e-07;6,12987113765216e-05;6,38990042824762e-06;1,32891689950398e-05;0,983275932308879;1,28483879780582e-05
"judiciário";0,0715927906467719;0,587186454728593;-0,119845189640203;0,118618878929212;0,97288286087315;-0,198566111360553;0,0208546452241529;0,949681434957727;0,0294639198181183;2,45210412347406e-06;0,000164950023743791;6,87134159179351e-06;0,000478410083821433;0,263089682903479;3,3113719073733e-05
"verdadeiro";0,146448183458895;-0,281241871079519;-1,01136358491517;0,138170939130459;-0,265346093970306;-0,954201363441967;0,0363081683081572;0,090647949871688;0,873043881820155;1,04030016379163e-05;3,83663642729099e-05;0,000496141223767347;0,000485054668318953;0,407866229720075;8,0691202093463e-05
"sessão";-0,386784432611814;0,388486719261355;-0,19662459958629;-0,664125928010234;0,667048829258435;-0,337613108645824;0,551504054936567;0,376638540527535;0,0718574045358985;4,17498665239547e-05;4,21181679802983e-05;1,07892888821064e-05;0,000279072548895836;0,276395240629035;2,13195601270449e-05
"robusto";-1,18471078521326;0,450510685361199;0,368684302172058;-0,897501052835313;0,341293267075686;0,279304074457051;0,872052402206039;0,0853669486215385;0,0425806491724243;0,000629500799081329;9,10294238126072e-05;6,09650444363005e-05;0,000448509453582594;0,673250957931145;0,000203294468276935
"evidenciar";-0,341890318548691;-0,147493313882542;-0,386422311499;-0,637113188601038;-0,274854040628989;-0,720098633008379;0,564951585923297;0,0711777016943876;0,363870712382316;4,89307625311315e-05;9,10653256559632e-06;6,25075916233486e-05;0,000418608823343754;0,24138880016823;2,43917303450828e-05
"dispositivo";-0,780687138925901;-0,277974011651729;0,242304181875932;-0,904204805554011;-0,321954115320039;0,280640726270304;0,881528145636744;0,075657535498213;0,0428143188650429;0,000293602591681062;3,72232444751761e-05;2,82831420260397e-05;0,000481732376070193;0,441260306720993;9,3798428063031e-05
"violação";-0,91540462763568;1,05216338674359;-0,15819921343547;-0,652192102604814;0,749627684597207;-0,112711116511823;0,523725742647921;0,468387991009547;0,00788626634253227;0,000359131707512997;0,000474453782662559;1,07259602453731e-05;0,000428575700090034;0,671269743128251;0,000193117525347732
"usar";1,72544405507524;-0,47261508740039;0,792575559872403;0,881810597805449;-0,241536079669786;0,4050560354022;0,864176677366771;0,0438912153652587;0,0919321072679714;0,000989098624635623;7,42083877375782e-05;0,000208698431581396;0,000332229224875995;0,984998436468135;0,000322336076387695
"torre";2,61510743168094;0,864512978573207;2,83265905082647;0,661890760258271;0,218810571875112;0,716953663161305;0,600407229989886;0,0444192831925415;0,355173486817572;0,00284005607997459;0,00031037796478101;0,00333224139203593;0,000415286531094994;1,7910285446292;0,00133214917743225
"eleito";0,560878492776248;-0,44424222665909;1,03970661389234;0,444396909301408;-0,351983317333638;0,823783425010581;0,316739810786921;0,13451366963553;0,548746519577549;0,000144229631341628;9,04808337647537e-05;0,000495608256328351;0,000458476330328874;0,528875428028501;0,000128240055998503
"eduardo";2,5816091157787;0,944791784848682;2,89620914300742;0,646507041845554;0,236602256417994;0,725291677259587;0,579637900486392;0,0525544731760007;0,367807626337607;0,00254634148203219;0,000341042018433802;0,00320476001755689;0,000382063608607395;1,79948415869228;0,00123717669046274
"constar";0,81580016519497;-0,0438560983805216;-0,548220940562372;0,829175058206598;-0,0445751110122568;-0,557208921614084;0,81324720422819;0,00159102371585232;0,185161772055959;0,000298496456067134;8,62643960892861e-07;0,000134797811790807;0,000448509453582594;0,480074268342932;0,000103368558231063
"registrar";0,168217557054161;0,273699544406271;-0,187152311566493;0,45244207039699;0,736149012662309;-0,50336945089188;0,292723792824578;0,524596268089736;0,182679939085685;9,11910487686985e-06;2,41411367521784e-05;1,12875570497185e-05;0,000322262348129716;0,164997832467806;8,77336191972082e-06
"lá";2,38688477684323;0,845266892795983;2,98793613424052;0,609433685898533;0,215818594614335;0,762897710516175;0,533343446592769;0,0452786468128014;0,42137790659443;0,00242276176857087;0,00030383340487544;0,00379656136046015;0,000425253407841274;1,73445845719523;0,00127930944788891
"iv";-0,516555308731711;-0,958476813273143;0,310350353076027;-0,456249645502673;-0,846578670059766;0,274118252545363;0,284679713091744;0,663510424946515;0,051809861961739;0,000105491739288068;0,000363201820577236;3,80793285543556e-05;0,000395352777602435;0,513776810985291;0,000104359933053285
"hacker";2,95498077225944;0,858909498327205;3,44777836322537;0,639420331877986;0,185857113396242;0,746055475538557;0,573540022411953;0,0328027979245596;0,393657179663487;0,00377129498757458;0,000318622173713259;0,00513404729432604;0,000431897992338794;2,07065966623908;0,00185181941660752
"existir";0,779203804705494;0,223829350008523;0,490301957925031;0,822425450155445;0,236244937238641;0,517498510689377;0,796506909505216;0,044492125447506;0,159000965047278;0,000282402149182392;2,33023615170028e-05;0,000111813212066288;0,000465120914826394;0,463331919092667;9,98505148390621e-05
"controvérsia";-0,868037098982855;1,47909559487814;-0,65628534386531;-0,472715111618591;0,805484972988694;-0,35739947053238;0,307340475720448;0,604084009819845;0,0885755144597068;0,000347959907654459;0,0010102878276246;0,000198901493727727;0,000461798622577634;0,830929803795812;0,000318846244641058
"competência";-0,557493513865856;-0,365122613344073;-0,0612135288028324;-0,833044827809142;-0,545591109129254;-0,0914694293168325;0,771334891389039;0,22397650780205;0,00468860080891021;0,000145591688748899;6,2450282598511e-05;1,75530171828232e-06;0,000468443207075154;0,336863735027661;5,31576122443973e-05
"campanha_eleitoral";-0,367047075493106;-0,840139095236538;0,0248386671204855;-0,40020157410599;-0,916026882736898;0,0270822854723976;0,219829658118812;0,779662785363176;0,00050755651800977;4,87874216801383e-05;0,000255603455278926;2,23419412456367e-07;0,000362129855114835;0,415445974429185;6,25019318663183e-05
"aberto";0,580478311178304;-0,622505434823761;0,049538793567106;0,680835257513452;-0,730128309465079;0,0581033892665221;0,561103273164995;0,43683634958731;0,00206037724769661;0,000158963776729585;0,000182815271669442;1,15775596988666e-06;0,000471765499323914;0,411244900529517;7,97860984861562e-05
"tv";1,31042068222569;-1,65723829722252;-3,12932365237632;0,347062115224801;-0,438916018853355;-0,828794676967467;0,201699038220101;0,218380541555955;0,579920420223944;0,000815821878988467;0,00130479953172518;0,00465237631122246;0,000475087791572674;1,54844132916691;0,00113910400645762
"policial";1,07719863551931;1,24597405737252;1,28742147447404;0,515278524418081;0,596012334750685;0,615838728157431;0,38082504954653;0,344916193967154;0,274258756486315;0,000508865905135722;0,000680816016163562;0,000726864171362748;0,000438542576836314;0,926336912842708;0,00037631341855412
"manipulação";1,64998372533376;-0,693740036664513;-0,0951614608228261;0,920532982035517;-0,387040535553787;-0,0530909862691962;0,89178224984384;0,10672218000161;0,00149557015455097;0,00128435623520837;0,000227049053189639;4,27216854281825e-06;0,000471765499323914;0,92722723162816;0,000405600548006594
"pensar";-0,375802865896798;1,4761710970606;-0,490397326831847;-0,234840171817652;0,922463093086581;-0,3064505434712;0,0812763899369414;0,848944487407266;0,0697791226557911;6,47496007410109e-05;0,000999057109791783;0,000110258760939834;0,000458476330328874;0,699542032240573;0,000224359543690586
"nota";0,636097337628663;-1,02685502051193;-1,86873378824145;0,285869351346248;-0,461480281830307;-0,839830139636995;0,140536741577594;0,2479263308744;0,611536927548005;0,000138459326048572;0,000360822257412888;0,00119500558160204;0,000342196101622275;0,90046029370261;0,000277462434094373
"minuta";0,703255352952555;1,48911876180076;0,584803196202092;0,402416574469773;0,852103106768617;0,334635915626648;0,22810794180886;0,692364275420645;0,079527782770492;0,000220175364721777;0,000987191261122545;0,00015225168453711;0,000445187161333834;0,781409654690971;0,000271831747464364
"buscar";0,390492723181084;-0,38973561622575;-0,664092228851494;0,452292256456568;-0,451415329454145;-0,769191728428765;0,319230606552704;0,215268503510166;0,465500889937131;6,94039663500331e-05;6,91350994395843e-05;0,000200731345872781;0,000455154038080114;0,366772371124492;6,12282188665622e-05
"responsabilidade";-0,154827741334357;0,207676469431716;0,394394262693924;-0,328125058894111;0,440126899584766;0,835836262666102;0,182166307329696;0,221874172070213;0,595959520600092;1,09107839602312e-05;1,96305733476423e-05;7,0797769808623e-05;0,000455154038080114;0,192508841309634;1,68678511599311e-05
"requisito";-1,3199110036568;-0,613594318829976;0,779386461889162;-0,799416772693353;-0,371629290719649;0,47204289404222;0,756378251671919;0,110655769147864;0,132965979180218;0,000798741442423851;0,000172615415960485;0,000278498355341424;0,000458476330328874;0,805398955796461;0,000297398684916222
"posição";-0,315192140514196;-1,0900507236503;0,117606299027585;-0,276294344999243;-0,955527793984907;0,10309253049458;0,109089038727565;0,883253644584079;0,007657316688353;4,62079421451671e-05;0,000552661592036719;6,43319973267247e-06;0,000465120914826394;0,506431547203249;0,000119290915458874
"news";1,51433034529248;-0,74939961891978;-0,849423584216864;0,800760506024637;-0,396273917330087;-0,449165442164726;0,755048394556669;0,125176308915607;0,119775296527725;0,000921858901435926;0,00022576163366841;0,000290049307721614;0,000401997362099954;0,924845441239529;0,000343844057953954
"magistrado";-0,487532439391032;2,10141447052778;-0,379451935577511;-0,222582413433835;0,959398527529985;-0,173238375088392;0,0720334204171996;0,905966430050831;0,0220001495319688;0,000109763935337367;0,00203927629177419;6,6491507312296e-05;0,000461798622577634;0,963989777912001;0,000429138511602166
"hora";1,11574363940228;-0,944836850212024;-0,44892763911633;0,729519038935157;-0,617773157359386;-0,293527337529812;0,638131745903993;0,309782460388755;0,0520857937072537;0,000442537879011188;0,000317347628270342;7,16430884440512e-05;0,000355485270617315;0,741216662545032;0,000195304368712248
"deferir";-0,731894279004791;1,83899211793471;-0,610609571691148;-0,353345197102957;0,887831823560641;-0,294791154475943;0,17778316960028;0,759828086457543;0,0623887439421767;0,000193981822691767;0,00122468406353231;0,00013501796145959;0,000362129855114835;0,921168247090534;0,000307285628759806
"atividade";-0,627024113659546;0,40017003747628;-0,500053242101891;-0,699571708501634;0,446470288318843;-0,557910123866375;0,626412521599166;0,172720047097031;0,200867431303804;0,000176335635504416;7,18225362733138e-05;0,000112151244253074;0,000448509453582594;0,420426378658974;7,92777864322913e-05
"resposta";0,29955740831701;0,61626915512238;0,274592923487344;0,405800204492542;0,834838806278014;0,371981668319974;0,233167423529503;0,668052009836945;0,0987805666335512;3,69674630272822e-05;0,000156458939035443;3,1062628298742e-05;0,000411964238846234;0,329216851270474;4,46502229586847e-05
"participar";1,53199273472281;0,235770476736218;0,864414445349428;0,863207277177793;0,132845794010378;0,487057688206492;0,849943723124243;0,0136275338722214;0,136428743003535;0,00100586791350879;2,38235450298663e-05;0,000320237048872281;0,000428575700090034;0,88185574692792;0,000333290275425616
"lugar";0,696882124884268;-0,370778416389586;-0,684062330851268;0,667166897400725;-0,354968332308531;-0,654893742580269;0,596148633848515;0,114242174502498;0,289609191648989;0,000204908608357784;5,80056695769953e-05;0,000197438983133347;0,000421931115592514;0,478980659556835;9,68004796497857e-05
"avaliar";-0,263369404948479;-0,729060012081928;-0,0135233139305267;-0,339704307081799;-0,940370527373092;-0,017442906814168;0,161581613671357;0,838203597028812;0,000214789299829521;3,01883776039031e-05;0,000231331985566015;7,95930942033591e-08;0,000435220284587554;0,347700472822405;5,26162256199267e-05
"apto";-1,01442794181527;-0,47827056510629;0,0938858246085499;-0,901359010035712;-0,424962153863788;0,0834212371695096;0,865955039363031;0,130305249355611;0,00373971128135804;0,000461544954379283;0,000102593278389343;3,95340813505682e-06;0,000448509453582594;0,578508121664756;0,000150103397450245
"apresentado";0,198098972482794;0,663029894985703;-0,628764092738924;0,211874057387187;0,709134591961719;-0,672486069959503;0,0731925101796301;0,55504741495962;0,371760074860749;1,69490605449091e-05;0,000189866089741153;0,000170748402679476;0,000431897992338794;0,388583925524603;6,52155029216049e-05
"transcrever";-0,0175411249643576;0,187191032573578;-0,71117560248287;-0,02384575548868;0,254471226987611;-0,966786312780955;0,00110272546608947;0,0850127894157681;0,913884485118142;1,2369099647784e-07;1,40861816024461e-05;0,000203318502329232;0,000401997362099954;0,280323605040116;3,15894847744833e-05
"relatoria";-1,29024923494031;0,0704877100342385;0,498357565494226;-0,93162508169551;0,0508956849892765;0,359839320260177;0,928299876133791;0,00187555387087445;0,069824569995336;0,000763245302047658;2,27794756323213e-06;0,000113867302018877;0,000458476330328874;0,710665762717263;0,000231551557089254
"iii";0,136385327102224;-0,0392595120714987;-0,190726681210918;0,573681268655233;-0,16513834127539;-0,802258767627338;0,489695729877468;0,0274689766761645;0,482835293446368;7,60113146044649e-06;6,29843627794743e-07;1,48650319832587e-05;0,000408641946597474;0,103428546231882;4,37143258439053e-06
"formação";-1,05620280650441;0,815154506320644;-0,125777687041001;-0,788153712567497;0,608280006942073;-0,0938571175810485;0,709031612107061;0,28589890970147;0,00506947819147016;0,000507753627046409;0,000302439330215766;7,20054897012801e-06;0,000455154038080114;0,665656913744672;0,000201678356840112
"conexão";-0,992703310688943;2,32735645499564;-0,969599023787655;-0,366359321844714;0,858915975561094;-0,35783263437453;0,192237878827924;0,715298808042689;0,0924633131293869;0,000389604294073635;0,00214146313805312;0,000371679949516662;0,000395352777602435;1,20153359057577;0,000570764071882933
"acusação";0,172168110015359;0,964336280998052;-0,111198063755847;0,174634663917068;0,978151774565602;-0,112791134725813;0,0445468045800351;0,946084250847918;0,00936894457204426;1,1915948766458e-05;0,000373835220964819;4,97070115432704e-06;0,000401997362099954;0,432892800296279;7,53327686400558e-05
"penal";-1,03253053967714;1,09091471014916;0,0641529170147536;-0,686778987046915;0,72561272601689;0,0426707721180565;0,568949421223966;0,429943226630087;0,00110735214594751;0,000421493232585542;0,000470507326231027;1,62711261115135e-06;0,000395352777602435;0,726443772569937;0,000208635787100773
"crítica";0,462554056776274;-1,47395519247495;-1,58655425914714;0,208882741598982;-0,665616909175955;-0,71646502390636;0,0724348665468415;0,497912358586414;0,429652774866745;9,52505780090343e-05;0,000967188655909522;0,00112060482964018;0,000445187161333834;0,912062482180706;0,000370332488921213
"comissão";2,52014277072854;0,866564259072437;2,98647149959418;0,629621356793432;0,216498593207937;0,746126870048641;0,559261942618791;0,044763928132979;0,39597412924823;0,00251093276875778;0,000296883690525519;0,00352615617474163;0,000395352777602435;1,78835379589394;0,00126442092982754
"prestação";-1,10734668540486;1,28436996384275;-0,404056978603676;-0,635202489752289;0,73674758731742;-0,231777457045446;0,5056054888923;0,460454274110508;0,0339402369971933;0,000374794216268919;0,000504203599271659;4,99011879193696e-05;0,000305650886885916;0,826444415283732;0,000208762725817658
"precisar";0,93827669809149;0,224407114829271;1,29496711463424;0,581039048171399;0,13896678524417;0,801923847443743;0,500225589769212;0,0193704163148058;0,480403993915982;0,000371452611145781;2,12478405253929e-05;0,000707553092402859;0,000421931115592514;0,704018234260412;0,000209126644517174
"justificar";-0,780895135128301;0,945926941334515;-0,525645167108991;-0,585161377052024;0,708827455418801;-0,393890595535215;0,450091210676754;0,447086910377733;0,102821878945513;0,000275525738931346;0,000404289005719579;0,000124842395345752;0,000451831745831354;0,617701108072457;0,000172398507667173
"entrevista";1,437556856598;-1,10712956827823;-1,34321396676781;0,636777581732493;-0,490412108513837;-0,594987626111611;0,542977695991005;0,218017068751583;0,239005235257414;0,000837621322957158;0,000496814843591878;0,00073128735098175;0,000405319654348714;1,03530894068731;0,000434447790261645
"anderson";2,75558889991282;1,053655554297;3,38511316572765;0,61368111715152;0,234653477401635;0,753878791315276;0,537682883253855;0,0532177301475416;0,409099386598603;0,00305247458421197;0,000446293462324249;0,00460648421252938;0,000401997362099954;1,99428512655026;0,00159881312133852
"vontade";-0,10594174460489;-1,00123152810183;1,04725734564067;-0,0729257676292218;-0,68920497801614;0,720887183055338;0,00903088497854861;0,546042908149905;0,444926206871545;5,10849109871561e-06;0,00045627579837182;0,000499189257287526;0,000455154038080114;0,591613252940674;0,000159306753969446
"sequer";0,32196317370766;0,937026634098711;-0,280483936897667;0,312666599143038;0,909970316220428;-0,272385060856908;0,140516964520268;0,805715833601558;0,0537672018781724;4,06379919282293e-05;0,000344210180617157;3,08415239527255e-05;0,000392030485353675;0,455803598181163;8,14470462282269e-05
"objetivo";-0,754230877289567;0,84468350702658;-0,689557514139335;-0,568871453981286;0,637094488259384;-0,520092185938926;0,440434042613973;0,373957252191969;0,185608705194057;0,000253251045619845;0,000317636688816582;0,000211681849822445;0,000445187161333834;0,603114538174681;0,000161935559441211
"repetir";1,80577326964625;0,838359789438053;1,60380309548985;0,706337441725891;0,327928715565457;0,627335776059132;0,647828492676139;0,0945270603795308;0,257644446944329;0,00140834035946524;0,000303558267195554;0,00111092126494074;0,000431897992338794;1,19060890552833;0,000612236811563029
"relatar";0,413792364579724;0,390669214046702;0,831814184231863;0,410569441236823;0,387626391034289;0,825335395397662;0,274665126999787;0,1657366751214;0,559598197878812;6,59873621139066e-05;5,88185345277484e-05;0,000266654222807407;0,000385385900856155;0,419002525527991;6,76595497704789e-05
"audiência";1,39044133624702;0,1145923110107;-0,583278408068419;0,919497840509917;0,0757798116084342;-0,385721585408685;0,914645277463772;0,00420552267591954;0,0811491998603085;0,000815730864135324;5,54054529889719e-06;0,000143546746537312;0,000421931115592514;0,771546759308137;0,000251169011745827
"apoiador";0,909574965977028;-1,20468477503924;-1,85278175522537;0,38059887881505;-0,504083436611506;-0,775270522062242;0,233673803276714;0,277486296266527;0,488839900456759;0,000233632769071551;0,000409829864128093;0,000969405076336843;0,000282394841144596;0,998549076855681;0,000281575969214289
"visar";-0,589501576259631;-0,526605137453075;-0,323236022115401;-0,690287322220657;-0,616637622085044;-0,378498950871383;0,591088664473027;0,319311485442754;0,0895998500842191;0,000124689972685973;9,95019912010184e-05;3,74887617060724e-05;0,000358807562866075;0,406906459829905;5,94087969034277e-05
"sustentar";0,367947373261585;0,432865868926786;-0,949505433942855;0,33253584469443;0,391206536105975;-0,858124325550399;0,18888058231513;0,176963725831792;0,634155691853078;5,71232577907511e-05;7,90584400548217e-05;0,000380396456689104;0,000421931115592514;0,449291269556318;8,51721309589136e-05
"ordem";-0,0791724440218144;0,140509510870963;-0,537937590125701;-0,140978029203312;0,250197580378494;-0,957875965903048;0,0378676292468495;0,0807408141597925;0,881391556593358;2,58230550688555e-06;8,13337810012877e-06;0,000119212914108482;0,000411964238846234;0,215911573634533;1,92048696367014e-05
"maria";0,197244902032868;0,605897411602927;0,855980278637557;0,184840619593731;0,567793904008029;0,802149629383151;0,0592315720823464;0,378356802557441;0,562411625360212;1,39596060718851e-05;0,000131722444827722;0,000262899104113909;0,000358807562866075;0,430095686327038;6,63730480200452e-05
"indeferimento";-1,11941489198398;2,55481522532203;-0,760730538506713;-0,38718363807775;0,883660437823412;-0,263121760845835;0,210129272188721;0,740943435283347;0,0489272925279308;0,000512065014430866;0,00266723901823302;0,000236485570031116;0,000408641946597474;1,29593652796501;0,000686294323847826
"grau";-1,27811935733669;-1,62444420776875;1,45029588879884;-0,506180277355498;-0,643337114735767;0,574368247398627;0,364605564261272;0,398705048273928;0,236689387464799;0,000667553026331317;0,00107833212640284;0,000859520374964595;0,000408641946597474;1,12329983614342;0,000515625438762581
"instrutor";1,99022896955138;-0,173405883429743;0,06908068832564;0,995630717088546;-0,0867479203186578;0,0345582625451034;0,994286354173634;0,0051096919247546;0,000603953901612784;0,00017107528502324;1,29870000466664e-06;2,06107833280979e-07;4,31897992338794e-05;1,05921283136311;4,84560101516473e-05
